							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	23	8	2001	21:00	Galena	EEUU	Galones
	8	8	2001	22:15	Yosemite National Park	EEUU	Galones
	6	8	2001	23:45	Molalla	EEUU	Galones
	6	8	2001	23:00	Portland	EEUU	Galones
	20	7	2001	22:10	Yakima	EEUU	Galones
	18	7	2001	22:00	Las Vegas (north)	EEUU	Galones
	18	7	2001	21:00	Roswell	EEUU	Galones
	15	7	2001	11:00	Binghamton (south of, 81 South, near PA border)	EEUU	Galones
	14	7	2001	23:30	Mississauga (Toronto) (Canada)	Canadá	Galones
	14	7	2001	23:05	Tyson's Corner	EEUU	Galones
	7	7	2001	21:45	Melbourne	EEUU	Galones
	4	7	2001	0:00	Hatyai, Songkhla (Thailand)	Tailandia	Galones
	2	7	2001	13:25	Cle Elum	EEUU	Galones
	28	6	2001	23:43	Vancouver	EEUU	Galones
	24	6	2001	23:45	Derby (UK/England)	Reino Unido	Galones
	18	6	2001	14:30	Hickory (hwy 321 8mi s.)	EEUU	Galones
	2	6	2001	18:00	Wayne	EEUU	Galones
	28	5	2001	18:45	Waynesburg	EEUU	Galones
	21	5	2001	21:45	Las Vegas	EEUU	Galones
	18	5	2001	1:30	Flat Rock	EEUU	Galones
	29	4	2001	19:30	Los Angeles (Westwood)	EEUU	Galones
	24	4	2001	21:25	Manhattan Beach	EEUU	Galones
	22	4	2001	3:00	Niagara Falls	Canadá	Galones
	18	4	2001	1:30	El Cajon	EEUU	Galones
	25	3	2001	19:00	Chicago	EEUU	Galones
	24	3	2001	0:06	Granite Bay	EEUU	Galones
	20	3	2001	19:30	Portsmouth	EEUU	Galones
	15	3	2001	19:42	Sun City	EEUU	Galones
	11	3	2001	15:00	Avra Valley	EEUU	Galones
	11	3	2001	14:00	Marana	EEUU	Galones
	26	2	2001	1:34	Portland	EEUU	Galones
	24	2	2001	22:30	Seattle	EEUU	Galones
	13	1	2001	17:50	Heckmondwike (Canada)	Canadá	Galones
	2	1	2001	17:00	Santa Barbara/ Highway 154	EEUU	Galones
	2	1	2001	16:50	Luka	EEUU	Galones
	2	1	2001	No especificado	Santa Barbara	EEUU	Galones
	29	12	2000	20:30	Garden Grove	EEUU	Galones
	21	12	2000	16:15	Gilbert	EEUU	Galones
	20	12	2000	17:00	Elizabeth City	EEUU	Galones
	17	12	2000	18:15	Estes Park	EEUU	Galones
	30	11	2000	9:00	Oakville (Canada)	Canadá	Galones
	28	11	2000	9:00	Oakville (Canada)	Canadá	Galones
	14	11	2000	21:00	Ellensburg	EEUU	Galones
	21	10	2000	17:00	Rocky Hill	EEUU	Galones
	13	10	2000	20:00	Miami	EEUU	Galones
	26	9	2000	3:30	The Woodlands	EEUU	Galones
	25	9	2000	20:12	Maunaloa (Molokai)	EEUU	Galones
	22	9	2000	23:59	Simsbury	EEUU	Galones
	17	9	2000	20:55	Opelousas	EEUU	Galones
	17	9	2000	20:20	Kennewick	EEUU	Galones
	17	9	2000	19:45	Nottinghamshire (UK/England)	Reino Unido	Galones
	17	9	2000	16:00	San Francisco	EEUU	Galones
	15	9	2000	22:45	Idaho Falls	EEUU	Galones
	18	8	2000	20:15	Warrington	EEUU	Galones
	28	7	2000	22:30	Woodinville	EEUU	Galones
	20	7	2000	23:30	Ocean Parkway	EEUU	Galones
	14	7	2000	23:30	Sikeston	EEUU	Galones
	24	6	2000	22:45	Redmond	EEUU	Galones
	14	6	2000	21:30	Greenfield	EEUU	Galones
	3	6	2000	23:30	New York City (Brooklyn)	EEUU	Galones
	26	5	2000	9:28	South Pasadena	EEUU	Galones
	25	5	2000	21:30	Cottage Hills	EEUU	Galones
	15	5	2000	23:45	Vancouver (Canada)	Canadá	Galones
	15	5	2000	22:00	Buttonwillow	EEUU	Galones
	28	4	2000	22:28	Bossier City	EEUU	Galones
	19	4	2000	23:09	Delray Beach	EEUU	Galones
	10	4	2000	8:13	Fresno	EEUU	Galones
	1	3	2000	23:00	Oskaloosa	EEUU	Galones
	1	3	2000	21:00	Springfield	EEUU	Galones
	28	2	2000	5:15	Virginia Beach	EEUU	Galones
	17	2	2000	21:30	Pine Hill	EEUU	Galones
	2	2	2000	20:00	Seattle (Ballard)	EEUU	Galones
	1	2	2000	10:00	Houston	EEUU	Galones
	20	1	2000	22:00	Vancouver (Canada)	Canadá	Galones
	6	1	2000	15:00	San Francisco	EEUU	Galones
	2	1	2000	22:40	South Pasadena	EEUU	Galones
	29	12	1999	17:50	Denver	EEUU	Galones
	25	12	1999	23:00	Mt Vernon	EEUU	Galones
	25	12	1999	19:30	Poughkeepsie	EEUU	Galones
	8	12	1999	19:30	Millersburg	EEUU	Galones
	7	12	1999	20:00	Tomah	EEUU	Galones
	24	11	1999	20:35	Sacramento	EEUU	Galones
	23	11	1999	11:15	Half Moon Bay	EEUU	Galones
	16	11	1999	23:15	Columbia	EEUU	Galones
	16	11	1999	20:50	Alameda	EEUU	Galones
	16	11	1999	18:05	Downers Grove	EEUU	Galones
	16	11	1999	3:20	Tigard/Tualatin	EEUU	Galones
	5	11	1999	19:30	Rancho Santa Margarita	EEUU	Galones
	31	10	1999	21:00	Miami	EEUU	Galones
	30	10	1999	19:25	San Diego	EEUU	Galones
	24	10	1999	23:35	Gardena (Los Angeles County)	EEUU	Galones
	21	10	1999	13:00	Tehachapi	EEUU	Galones
	18	10	1999	1:45	Los Angeles	EEUU	Galones
	17	10	1999	15:00	Jacksonville	EEUU	Galones
	17	10	1999	15:00	Jacksonville	EEUU	Galones
	15	10	1999	20:30	Yerington	EEUU	Galones
	15	10	1999	20:15	Seattle	EEUU	Galones
	12	10	1999	21:33	Minnesota (central, rural)	EEUU	Galones
	10	10	1999	22:30	Elgin	EEUU	Galones
	5	10	1999	21:00	Houston	EEUU	Galones
	2	10	1999	22:45	Kalispell	EEUU	Galones
	2	10	1999	1:45	Tulsa	EEUU	Galones
	1	10	1999	22:05	Independence	EEUU	Galones
	26	9	1999	20:00	Surrey (Canada)	Canadá	Galones
	21	9	1999	18:45	Indianapolis	EEUU	Galones
	11	9	1999	20:10	Vernal	EEUU	Galones
	3	9	1999	20:30	Salem	EEUU	Galones
	31	8	1999	23:30	Matthews	EEUU	Galones
	28	8	1999	2:00	Cayey (Puerto Rico)	Puerto Rico	Galones
	27	8	1999	22:30	Brier	EEUU	Galones
	30	7	1999	14:00	Kankakee/Dwight (between; rural)	EEUU	Galones
	6	7	1999	22:30	Stokes County	EEUU	Galones
	2	6	1999	21:30	Olympia	EEUU	Galones
	18	5	1999	22:50	Nashville	EEUU	Galones
	15	5	1999	22:30	Ft. St John (Canada)	Canadá	Galones
	5	5	1999	21:30	Littleton	EEUU	Galones
	25	4	1999	19:00	Bowling Green	EEUU	Galones
	24	4	1999	21:00	Las Vegas	EEUU	Galones
	18	4	1999	20:15	Lakewood	EEUU	Galones
	14	4	1999	0:45	Houston	EEUU	Galones
	11	4	1999	23:49	Winter Park (suburb of Orlando)	EEUU	Galones
	31	3	1999	19:30	Montoursville	EEUU	Galones
	29	3	1999	2:00	Jenkins	EEUU	Galones
	23	3	1999	21:15	St. Petersburg (south)	EEUU	Galones
	20	3	1999	20:15	Horseheads	EEUU	Galones
	24	2	1999	19:00	Ely (20 miles north of)	EEUU	Galones
	23	2	1999	22:50	Austin	EEUU	Galones
	1	2	1999	0:00	Flagstaff	EEUU	Galones
	23	1	1999	21:00	Richmond	EEUU	Galones
	20	1	1999	20:30	Olney	EEUU	Galones
	25	12	1998	13:30	Kansas City	EEUU	Galones
	23	12	1998	22:35	Manitowoc	EEUU	Galones
	16	12	1998	19:40	Lubbock	EEUU	Galones
	30	10	1998	20:00	Kirtland	EEUU	Galones
	28	10	1998	22:00	Amarillo	EEUU	Galones
	20	10	1998	20:30	Avon	EEUU	Galones
	14	10	1998	1:45	South Eastern Coast (Republic of Ireland)	Irlanda	Galones
	23	9	1998	4:00	Los Angeles	EEUU	Galones
	22	9	1998	21:30	New Berlin	EEUU	Galones
	21	8	1998	22:55	Salem	EEUU	Galones
	8	8	1998	20:00	San Leandro	EEUU	Galones
	7	8	1998	14:00	Dickson City	EEUU	Galones
	20	6	1998	22:30	Rochester	EEUU	Galones
	20	5	1998	22:30	Salt Lake City	EEUU	Galones
	20	5	1998	2:00	Hill AFB	EEUU	Galones
	21	4	1998	0:24	Pecos (mile marker 205 highway 10)	EEUU	Galones
	10	3	1998	20:00	Alexandria	EEUU	Galones
	14	2	1998	5:00	Oceanside	EEUU	Galones
	1	2	1998	1:00	Newbury Park	EEUU	Galones
	2	12	1997	20:30	Birch Run	EEUU	Galones
	25	11	1997	22:21	I-95 (outside the Maine state border	EEUU	Galones
	23	11	1997	23:00	Abbotsford (Canada)	Canadá	Galones
	14	11	1997	21:00	Whistler (Canada)	Canadá	Galones
	11	11	1997	21:00	Enumclaw (outside of)	EEUU	Galones
	15	10	1997	22:00	Alvarado	EEUU	Galones
	15	9	1997	20:00	Toronto (Canada)	Canadá	Galones
	29	8	1997	22:00	Tucson	EEUU	Galones
	15	8	1997	20:00	Roy	EEUU	Galones
	12	8	1997	0:30	Pilot Butte (Canada)	Canadá	Galones
	12	8	1997	0:20	Pilot Butte (Canada)	Canadá	Galones
	25	6	1997	9:11	Phoenix	EEUU	Galones
	17	6	1997	12:00	Pico Rivera	EEUU	Galones
	1	6	1997	21:00	Springfield	EEUU	Galones
	1	6	1997	19:00	El Centro	EEUU	Galones
	1	6	1997	0:00	Houston	EEUU	Galones
	1	6	1997	No especificado	Baltimore	EEUU	Galones
	8	4	1997	19:45	Sonoma	EEUU	Galones
	22	3	1997	22:30	Stevens Point	EEUU	Galones
	17	3	1997	20:35	Mesa	EEUU	Galones
	13	3	1997	21:00	Phoenix (north of)	EEUU	Galones
	13	3	1997	20:45	Peoria	EEUU	Galones
	13	3	1997	20:35	Tucson	EEUU	Galones
	13	3	1997	20:30	Phoenix	EEUU	Galones
	13	3	1997	20:30	Gila Bend (G.B.AUXILLARY FIELD, )	EEUU	Galones
	13	3	1997	20:15	Black Canyon City (5 miles N of)	EEUU	Galones
	13	3	1997	20:00	Phoenix	EEUU	Galones
	13	3	1997	20:00	Phoenix	EEUU	Galones
	13	3	1997	18:40	Phoenix	EEUU	Galones
	12	3	1997	20:40	Las Vegas	EEUU	Galones
	12	3	1997	20:09	Norfolk	EEUU	Galones
	5	3	1997	14:00	Phoenix	EEUU	Galones
	14	2	1997	20:00	Ormond Beach	EEUU	Galones
	1	1	1997	19:30	Phoenix	EEUU	Galones
	27	11	1996	20:00	Millington	EEUU	Galones
	6	9	1996	21:00	Englewood Cliffs	EEUU	Galones
	1	8	1996	21:00	Ellsworth	EEUU	Galones
	15	6	1996	15:00	Portland	EEUU	Galones
	15	4	1996	14:00	Monrovia	EEUU	Galones
	5	12	1995	20:30	North Bend	EEUU	Galones
	17	11	1995	21:00	Merrick (Long Island)	EEUU	Galones
	18	10	1995	3:00	Tonopah (10 east bound m.m. 89)	EEUU	Galones
	9	9	1995	0:30	St. Charles (1.5 mi north of, Randall Road)	EEUU	Galones
	13	8	1995	11:00	Newaygo	EEUU	Galones
	10	8	1995	0:00	Northern Alberta (Canada)	Canadá	Galones
	15	6	1995	20:30	Long Beach	EEUU	Galones
	12	5	1995	20:00	Santa Fe	EEUU	Galones
	1	5	1995	12:00	White Sands	EEUU	Galones
	15	3	1995	20:00	Danbury (near; Carmel VOR)	EEUU	Galones
	19	1	1995	22:00	Cancun (Mexico)	México	Galones
	6	12	1994	21:20	Farmington	EEUU	Galones
	12	10	1994	15:00	Monticello	EEUU	Galones
	11	10	1994	4:00	Riverside	EEUU	Galones
	28	8	1994	20:15	San Diego	EEUU	Galones
	30	6	1994	21:00	Prestonsburg	EEUU	Galones
	1	6	1994	13:00	Long Island city Queens	EEUU	Galones
	1	6	1994	0:00	Glenwood	SI	Galones
	15	5	1994	21:15	Munds Park (west of)	EEUU	Galones
	15	4	1994	22:00	Brooksville (Withlacoochie Forest)	EEUU	Galones
	12	1	1994	18:00	Cedar Key	EEUU	Galones
	15	9	1993	2:00	Long Beach	EEUU	Galones
	4	8	1993	20:30	LaHaina	EEUU	Galones
	9	7	1993	19:23	Bowling Green	EEUU	Galones
	4	6	1993	21:55	Mammoth Hot Springs	EEUU	Galones
	3	10	1992	13:35	Raleigh-Durham (from cockpit)	EEUU	Galones
	15	7	1992	23:00	Los Angeles	EEUU	Galones
	10	6	1992	23:00	Houston	EEUU	Galones
	30	6	1991	8:00	Paloma	EEUU	Galones
	15	7	1990	16:30	Scarborough (Canada)	Canadá	Galones
	1	6	1990	21:00	Cannon	EEUU	Galones
	5	5	1990	21:40	Arlington	EEUU	Galones
	15	2	1990	21:00	Burlington (Canada)	Canadá	Galones
	29	9	1989	6:15	Miami	EEUU	Galones
	3	7	1989	22:30	Lawrence	EEUU	Galones
	1	7	1989	21:30	Berkshire	EEUU	Galones
	1	6	1989	16:00	Rhinebeck	EEUU	Galones
	15	5	1989	22:30	Kent	EEUU	Galones
	1	3	1989	20:00	Poughkeepsie	EEUU	Galones
	17	10	1988	3:30	Tinker AFB	EEUU	Galones
	15	10	1988	20:30	Loveland	EEUU	Galones
	14	9	1988	21:13	olathe	EEUU	Galones
	7	8	1988	15:30	Basking Ridge (near)	EEUU	Galones
	26	6	1988	16:00	Napa	EEUU	Galones
	17	5	1988	19:45	Chicago	EEUU	Galones
	23	11	1987	19:45	Knoxville	EEUU	Galones
	20	8	1987	21:00	Tallahassee	EEUU	Galones
	17	8	1987	20:00	Los Alamos	EEUU	Galones
	15	8	1987	2:30	Rte 7	EEUU	Galones
	15	7	1987	21:00	Lakeville	EEUU	Galones
	28	5	1987	19:00	Schenectady	EEUU	Galones
	1	4	1987	18:00	Stamps	EEUU	Galones
	17	3	1987	21:00	New York City (Bronx)	EEUU	Galones
	10	10	1986	20:00	Holmes/Pawling	EEUU	Galones
	10	10	1986	19:30	Holmes	EEUU	Galones
	15	8	1986	11:30	Rawalpindi/Islamabad (Pakistan)	Pakistan	Galones
	14	8	1986	11:55	Inez	EEUU	Galones
	15	7	1986	19:30	Albuquerque	EEUU	Galones
	15	5	1986	20:30	Winona (Canada)	Canadá	Galones
	15	5	1986	17:40	New York City (Manhattan)	EEUU	Galones
	26	9	1985	21:25	Austin	EEUU	Galones
	13	7	1985	22:00	Haledon	EEUU	Galones
	30	6	1985	20:00	White Plains	EEUU	Galones
	1	6	1985	22:00	North Tonawanda	EEUU	Galones
	14	3	1985	19:13	Bellefontaine (St. Louis County)	EEUU	Galones
	20	11	1984	5:00	Ruggles Beach/Huron	EEUU	Galones
	16	9	1984	15:00	Elwood	EEUU	Galones
	15	8	1984	23:00	Brewster	EEUU	Galones
	15	8	1983	21:05	Bedford Hills	EEUU	Galones
	20	7	1983	22:30	Goldens Bridge	EEUU	Galones
	13	7	1983	18:00	Tallman/Airmont	EEUU	Galones
	10	12	1982	22:00	Boone (west of)	EEUU	Galones
	15	10	1982	22:00	Narragansette	EEUU	Galones
	15	10	1982	20:30	Hampton	EEUU	Galones
	15	9	1982	22:00	Eidson	EEUU	Galones
	1	6	1982	22:00	Peekskill	EEUU	Galones
	28	9	1981	21:35	Longwood	EEUU	Galones
	28	9	1981	21:30	Longwood	EEUU	Galones
	1	6	1981	22:00	South St. Paul	EEUU	Galones
	1	6	1981	19:00	South Saint Paul	EEUU	Galones
	25	5	1981	20:30	Sierra Vista/Ft. Huachuca	EEUU	Galones
	20	8	1980	1:00	Edwards	EEUU	Galones
	1	8	1980	23:30	Bremham	EEUU	Galones
	10	10	1979	0:00	Poughkeepsie	EEUU	Galones
	15	7	1979	21:30	Rancho Palos Verdes	EEUU	Galones
	12	4	1979	22:00	East Providence	EEUU	Galones
	1	3	1979	23:29	Downey	EEUU	Galones
	23	12	1978	21:30	Valdosta	EEUU	Galones
	1	11	1978	13:00	San Angelo	EEUU	Galones
	22	7	1978	2:30	Gulfport	EEUU	Galones
	21	7	1978	23:00	Little Falls	EEUU	Galones
	1	7	1978	14:00	Chester	EEUU	Galones
	3	12	1977	0:50	Fort Lauderdale	EEUU	Galones
	27	9	1977	5:00	Ft. Bliss / El Paso	EEUU	Galones
	1	9	1977	18:30	Diamond Bar	EEUU	Galones
	1	8	1977	23:30	Washburn	EEUU	Galones
	1	8	1977	2:00	Whittier	EEUU	Galones
	30	7	1977	3:00	Aurora	EEUU	Galones
	15	7	1977	21:00	Albuquerque	EEUU	Galones
	10	6	1977	21:00	Santa Rosa	EEUU	Galones
	19	3	1977	19:00	Lake Worth	EEUU	Galones
	15	1	1977	20:10	Scottsbluff County (rural; western)	EEUU	Galones
	1	6	1976	1:00	Midvale	EEUU	Galones
	15	9	1975	18:30	North Branch	EEUU	Galones
	1	6	1975	1:00	Palouse	EEUU	Galones
	15	2	1975	21:00	Mukwanago/Genesee (between)	EEUU	Galones
	15	9	1974	3:00	Chico	EEUU	Galones
	1	6	1974	22:00	Placerville	EEUU	Galones
	23	4	1974	20:00	Rosalia	EEUU	Galones
	20	9	1973	17:15	Houston	EEUU	Galones
	15	6	1973	22:00	Citrus Heights	EEUU	Galones
	1	10	1972	23:00	Pickens/Pumpkintown	EEUU	Galones
	20	9	1972	17:30	Hartville	EEUU	Galones
	14	6	1972	22:15	Allentown	EEUU	Galones
	12	10	1971	22:00	Menands (Albany)	EEUU	Galones
	5	7	1971	3:00	Colorado River Highway	EEUU	Galones
	15	9	1970	No especificado	Gillingham (UK/England)	Reino Unido	Galones
	5	8	1967	21:00	Fort Smith	EEUU	Galones
	5	8	1967	1:00	Fort Smith	EEUU	Galones
	15	7	1967	3:00	Carmichaels	EEUU	Galones
	15	6	1967	22:00	Savannah	EEUU	Galones
	15	4	1967	18:00	El Paso	EEUU	Galones
	1	1	1967	13:00	Opa Locka	EEUU	Galones
	12	11	1966	No especificado	Jacksonville	EEUU	Galones
	1	11	1966	12:00	Opa Locka	EEUU	Galones
	31	3	1966	23:50	Dearborn	EEUU	Galones
	29	3	1966	20:00	Roscoe	EEUU	Galones
	16	3	1966	22:00	Elizabeth	EEUU	Galones
	1	8	1965	21:30	Teaneck	EEUU	Galones
	15	6	1965	12:30	Hurley	EEUU	Galones
	23	11	1963	18:00	USS Kearsarge (at sea, out of Japan)	Japón	Galones
	9	11	1962	20:30	Pharr	EEUU	Galones
	4	5	1961	20:45	Pharr	EEUU	Galones
	15	7	1954	21:00	Kansas City	EEUU	Galones
	1	4	1953	15:00	Haverhill	EEUU	Galones
	15	7	1947	21:00	San Jose	EEUU	Galones
	27	10	1901	18:00	Roseville	EEUU	Galones
