							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	10	10	2012	18:30	Charlottesville	EEUU	Orbe
	10	10	2012	21:15	State College	EEUU	Orbe
	10	10	2012	19:06	Milford	EEUU	Orbe
	10	10	2012	19:00	Norman	EEUU	Orbe
	10	10	2012	3:00	Englewood	EEUU	Orbe
	10	10	2012	21:02	Escondido	EEUU	Orbe
	10	10	2012	1:00	Boise	EEUU	Orbe
	10	10	2012	23:30	New Bern	EEUU	Orbe
	10	10	2012	22:54	Vineland (Canadá)	Canadá	Orbe
	10	10	2012	20:30	Glasgow (Reino Unido/Escocia)	Reino Unido	Orbe
	10	10	2012	1:00	Bel Air	EEUU	Orbe
	9	9	2012	22:13	Ufica	EEUU	Orbe
	9	9	2012	21:15	Middletown	EEUU	Orbe
	9	9	2012	22:00	Londres (Reino Unido/Inglaterra)	Reino Unido	Orbe
	9	9	2012	20:00	Cincinnati	EEUU	Orbe
	9	9	2012	20:40	Muncie	EEUU	Orbe
	9	9	2012	19:25	Lakewood	EEUU	Orbe
	9	9	2012	5:40	Chicago	EEUU	Orbe
	9	9	2012	22:50	Colón	EEUU	Orbe
	9	9	2012	19:20	Amanzimtoti (Sudáfrica)	Sudáfrica	Orbe
	9	9	2012	23:45	Playa Carolina	EEUU	Orbe
	9	9	2012	22:10	Youngstown	EEUU	Orbe
	9	9	2012	22:00	San Diego	EEUU	Orbe
	9	9	2012	21:20	Aquebogue	EEUU	Orbe
	9	9	2012	2:12	Richmond	EEUU	Orbe
	9	9	2012	21:45	Bosque Salvaje Norte	EEUU	Orbe
	9	9	2012	6:35	Morral	EEUU	Orbe
	9	9	2012	0:00	Buckeye	EEUU	Orbe
	9	9	2012	14:30	San Pablo	EEUU	Orbe
	9	9	2012	8:45	Bosque	EEUU	Orbe
	9	9	2012	6:15	Germantown	EEUU	Orbe
	9	9	2012	23:00	Chicago	EEUU	Orbe
	9	9	2012	22:00	Darlington	EEUU	Orbe
	9	9	2012	21:30	Burlington (Canadá)	Canadá	Orbe
	9	9	2012	21:05	Naperville	EEUU	Orbe
	9	9	2012	21:56	Westmont	EEUU	Orbe
	9	9	2012	20:50	Howland	EEUU	Orbe
	9	9	2012	19:00	Seatac	EEUU	Orbe
	9	9	2012	21:30	Scottsville	EEUU	Orbe
	8	8	2012	23:00	Milán	EEUU	Orbe
	8	8	2012	23:00	Corolla	EEUU	Orbe
	8	8	2012	22:30	Valle de la Manzana	EEUU	Orbe
	8	8	2012	21:18	Palm Springs	EEUU	Orbe
	8	8	2012	21:00	Seminole	EEUU	Orbe
	8	8	2012	0:00	Syracuse	EEUU	Orbe
	8	8	2012	21:40	Coeburn	EEUU	Orbe
	8	8	2012	21:05	Cornelius	EEUU	Orbe
	8	8	2012	21:00	Winston-Salem	EEUU	Orbe
	8	8	2012	21:00	West Homestead	EEUU	Orbe
	8	8	2012	5:55	Malden	EEUU	Orbe
	8	8	2012	0:44	Arlington	EEUU	Orbe
	8	8	2012	22:25	Orr	EEUU	Orbe
	8	8	2012	21:00	Lincoln City	EEUU	Orbe
	8	8	2012	19:00	Hoover	EEUU	Orbe
	8	8	2012	23:00	Vancouver	EEUU	Orbe
	8	8	2012	21:30	Orem	EEUU	Orbe
	8	8	2012	20:00	Racine	EEUU	Orbe
	8	8	2012	22:00	New York City (Manhattan)	EEUU	Orbe
	8	8	2012	21:15	Milford	EEUU	Orbe
	8	8	2012	21:00	Hamilton (Canadá)	Canadá	Orbe
	8	8	2012	22:00	Cleveland	EEUU	Orbe
	8	8	2012	21:30	Spokane	EEUU	Orbe
	8	8	2012	23:00	Cut Bank	EEUU	Orbe
	8	8	2012	21:00	Revere	EEUU	Orbe
	8	8	2012	22:00	North Bend	EEUU	Orbe
	7	7	2012	22:00	Huntersville	EEUU	Orbe
	7	7	2012	3:33	Portland	EEUU	Orbe
	7	7	2012	16:00	Ciudad de Nueva York (Brooklyn)	EEUU	Orbe
	7	7	2012	4:00	Aguas Claras	EEUU	Orbe
	7	7	2012	7:35	Atenas	EEUU	Orbe
	7	7	2012	23:25	Red Wing	EEUU	Orbe
	7	7	2012	22:00	Parque Massapequa	EEUU	Orbe
	7	7	2012	21:15	North Arlington	EEUU	Orbe
	7	7	2012	3:00	Huntington	EEUU	Orbe
	7	7	2012	23:32	Elkhart	EEUU	Orbe
	7	7	2012	21:15	Fondo de barco	EEUU	Orbe
	7	7	2012	21:00	Nags Head	EEUU	Orbe
	7	7	2012	21:00	Burlington	EEUU	Orbe
	7	7	2012	19:35	Bryant	EEUU	Orbe
	7	7	2012	22:00	Playa de Kure	EEUU	Orbe
	7	7	2012	4:15	Ronan	EEUU	Orbe
	7	7	2012	20:40	Torrance	EEUU	Orbe
	7	7	2012	3:00	East Helena	EEUU	Orbe
	7	7	2012	23:00	Appleton	EEUU	Orbe
	7	7	2012	21:30	Orefield	EEUU	Orbe
	7	7	2012	21:00	Vacaville	EEUU	Orbe
	7	7	2012	21:40	Vela de tope norte	EEUU	Orbe
	7	7	2012	21:00	Playa Holden	EEUU	Orbe
	7	7	2012	0:30	Ciudad de Nueva York (Manhattan)	EEUU	Orbe
	7	7	2012	21:45	Júpiter	EEUU	Orbe
	7	7	2012	18:00	Tamuning (Guam)	Guam	Orbe
	7	7	2012	23:00	Winnipeg (Canadá)	Canadá	Orbe
	7	7	2012	22:30	Mantoloking	EEUU	Orbe
	7	7	2012	22:05	Ciudad Panorama	EEUU	Orbe
	6	6	2012	23:00	Monroe	EEUU	Orbe
	6	6	2012	22:15	Riverside	EEUU	Orbe
	6	6	2012	22:05	Palatine	EEUU	Orbe
	6	6	2012	21:45	Auburn	EEUU	Orbe
	6	6	2012	8:45	Bridgeport	EEUU	Orbe
	6	6	2012	23:30	Lago Shell (cerca) (Canadá)	Canadá	Orbe
	6	6	2012	23:15	Eureka	EEUU	Orbe
	6	6	2012	0:30	Hastings (Reino Unido/Inglaterra)	Reino Unido	Orbe
	6	6	2012	5:57	Medford	EEUU	Orbe
	6	6	2012	23:00	Rocklin	EEUU	Orbe
	6	6	2012	21:00	O'Fallon	EEUU	Orbe
	6	6	2012	19:26	Buenos Aires (Argentina)	Argentina	Orbe
	6	6	2012	0:02	Springfield	EEUU	Orbe
	6	6	2012	0:00	Nanticoke	EEUU	Orbe
	6	6	2012	23:00	Rochester	EEUU	Orbe
	6	6	2012	22:51	Highwood	EEUU	Orbe
	6	6	2012	22:00	Duluth	EEUU	Orbe
	6	6	2012	21:58	Cincinnati	EEUU	Orbe
	6	6	2012	21:58	Chicago	EEUU	Orbe
	6	6	2012	21:52	Melbourne	EEUU	Orbe
	6	6	2012	1:20	Arnold	EEUU	Orbe
	6	6	2012	22:40	Hanmer (Canadá)	Canadá	Orbe
	6	6	2012	22:30	Aledo	EEUU	Orbe
	6	6	2012	23:10	Atwater	EEUU	Orbe
	6	6	2012	23:00	Grand Forks	EEUU	Orbe
	6	6	2012	15:00	Dayton	EEUU	Orbe
	6	6	2012	23:25	Farmington	EEUU	Orbe
	6	6	2012	23:40	Chicago	EEUU	Orbe
	6	6	2012	10:05	Moore	EEUU	Orbe
	6	6	2012	0:00	San Joe	EEUU	Orbe
	6	6	2012	22:00	Curva	EEUU	Orbe
	6	6	2012	22:50	Gainesville	EEUU	Orbe
	6	6	2012	3:00	Fairmont	EEUU	Orbe
	6	6	2012	23:00	Hudson	EEUU	Orbe
	6	6	2012	23:00	Arco	EEUU	Orbe
	6	6	2012	22:00	Mount Pleasant	EEUU	Orbe
	6	6	2012	21:45	Joshua Tree	EEUU	Orbe
	6	6	2012	20:00	Isla Delfín	EEUU	Orbe
	6	6	2012	2:00	Mersea Occidental	Reino Unido	Orbe
	5	5	2012	4:30	Olney	EEUU	Orbe
	5	5	2012	21:05	Lake Village	EEUU	Orbe
	5	5	2012	0:00	Albuquerque	EEUU	Orbe
	5	5	2012	20:00	Manantiales Azules	EEUU	Orbe
	5	5	2012	21:45	Gardner	EEUU	Orbe
	5	5	2012	21:37	Chicago	EEUU	Orbe
	5	5	2012	21:30	Bristow	EEUU	Orbe
	5	5	2012	21:30	Fulton	EEUU	Orbe
	5	5	2012	19:30	Memphis	EEUU	Orbe
	5	5	2012	21:30	Cedar City	EEUU	Orbe
	5	5	2012	1:00	Bulandshar	India	Orbe
	5	5	2012	23:52	Cumming	EEUU	Orbe
	5	5	2012	22:30	Johnstown	EEUU	Orbe
	5	5	2012	22:00	Arroyo Sandy	EEUU	Orbe
	5	5	2012	2:00	Marlton	EEUU	Orbe
	5	5	2012	21:00	Chicago	EEUU	Orbe
	5	5	2012	23:00	Avon	EEUU	Orbe
	5	5	2012	0:00	Dyer	EEUU	Orbe
	5	5	2012	21:50	Des Moines	EEUU	Orbe
	5	5	2012	21:00	Mechanicville	EEUU	Orbe
	4	4	2012	21:30	Orlando	EEUU	Orbe
	4	4	2012	21:38	Saint Cloud	EEUU	Orbe
	4	4	2012	22:00	Hinesville	EEUU	Orbe
	4	4	2012	22:35	Portland	EEUU	Orbe
	4	4	2012	22:25	Olympia	EEUU	Orbe
	4	4	2012	22:00	Chilliwack (Canada)	Canadá	Orbe
	4	4	2012	22:00	Chilliwack (Canada)	Canadá	Orbe
	4	4	2012	21:00	Las Vegas	EEUU	Orbe
	4	4	2012	5:23	Salt Lake City	EEUU	Orbe
	4	4	2012	0:00	Wilmington	EEUU	Orbe
	4	4	2012	23:00	Atascosa	EEUU	Orbe
	4	4	2012	20:55	Fordland	EEUU	Orbe
	4	4	2012	23:50	Leo/Laotto/Garrett	EEUU	Orbe
	4	4	2012	19:00	McCaysville	EEUU	Orbe
	4	4	2012	11:15	Wyoming	EEUU	Orbe
	3	3	2012	21:00	Lago Erling	EEUU	Orbe
	3	3	2012	23:52	Burbank	EEUU	Orbe
	3	3	2012	19:40	Brighton	EEUU	Orbe
	3	3	2012	7:00	Wainscott	EEUU	Orbe
	3	3	2012	7:00	Wainscott	EEUU	Orbe
	3	3	2012	0:10	Somerville	EEUU	Orbe
	3	3	2012	20:20	Ciudad del Lago Havasu	EEUU	Orbe
	3	3	2012	21:25	Las Vegas	EEUU	Orbe
	3	3	2012	7:45	Peoria	EEUU	Orbe
	3	3	2012	6:00	Whitesboro	EEUU	Orbe
	3	3	2012	21:50	Hagerstown	EEUU	Orbe
	3	3	2012	20:00	Warwick	EEUU	Orbe
	3	3	2012	20:45	Alturas de las vías respiratorias	EEUU	Orbe
	3	3	2012	22:00	Watkinsville	EEUU	Orbe
	3	3	2012	20:30	Albion	EEUU	Orbe
	3	3	2012	13:00	Denver	EEUU	Orbe
	2	2	2012	21:00	Plantación	EEUU	Orbe
	2	2	2012	18:32	Bellingham	EEUU	Orbe
	2	2	2012	21:55	Lawrenceburg	EEUU	Orbe
	2	2	2012	14:00	Escapoosa	EEUU	Orbe
	2	2	2012	5:45	Oshkosh	EEUU	Orbe
	2	2	2012	21:20	Las Cruces	EEUU	Orbe
	2	2	2012	19:00	Ciudad de Panamá	EEUU	Orbe
	2	2	2012	19:50	Jacksonville	EEUU	Orbe
	2	2	2012	20:15	Rosetta (Sudáfrica)	Sudáfrica	Orbe
	1	1	2012	20:00	Clearwater	EEUU	Orbe
	1	1	2012	22:00	Sacramento	EEUU	Orbe
	1	1	2012	21:00	Norman	EEUU	Orbe
	1	1	2012	20:45	American Fork	EEUU	Orbe
	1	1	2012	21:00	Antioquía	EEUU	Orbe
	1	1	2012	23:55	Jefe	EEUU	Orbe
	1	1	2012	23:45	San Agustín	EEUU	Orbe
	1	1	2012	0:00	Shanghái (China)	China	Orbe
	1	1	2012	19:30	Ocala	EEUU	Orbe
	1	1	2012	0:30	Long Beach	EEUU	Orbe
	1	1	2012	20:55	Martins Creek	EEUU	Orbe
	1	1	2012	19:25	Lansdale	EEUU	Orbe
	1	1	2012	22:18	Molalla	EEUU	Orbe
	1	1	2012	18:20	Fort Mill	EEUU	Orbe
	1	1	2012	17:50	Laguna Niguel	EEUU	Orbe
	1	1	2012	20:35	Houston	EEUU	Orbe
	12	12	2011	23:30	rainier	EEUU	Orbe
	12	12	2011	18:30	Acme	EEUU	Orbe
	12	12	2011	22:30	Durban (South Africa)	Sudáfrica	Orbe
	12	12	2011	22:30	San Francisco	EEUU	Orbe
	12	12	2011	22:00	Hickory	EEUU	Orbe
	12	12	2011	19:00	Knoxville	EEUU	Orbe
	12	12	2011	18:15	Desafío	EEUU	Orbe
	12	12	2011	22:00	Kalmar (Suecia)	Suecia	Orbe
	12	12	2011	2:00	Fairbanks	EEUU	Orbe
	12	12	2011	20:00	Boise	EEUU	Orbe
	12	12	2011	19:00	Ephrata	EEUU	Orbe
	12	12	2011	17:30	Puerto de los Viernes	EEUU	Orbe
	12	12	2011	22:30	Tucson	EEUU	Orbe
	12	12	2011	1:00	Asheville	EEUU	Orbe
	12	12	2011	18:10	Titusville	EEUU	Orbe
	12	12	2011	17:50	New Haven	EEUU	Orbe
	12	12	2011	20:00	Seattle	EEUU	Orbe
	12	12	2011	13:30	San Juan Capistrano	EEUU	Orbe
	11	11	2011	11:45	Auburn	EEUU	Orbe
	11	11	2011	20:30	Playa de San Petersburgo	EEUU	Orbe
	11	11	2011	19:00	Tierras de Slinger	EEUU	Orbe
	11	11	2011	18:00	Branson	EEUU	Orbe
	11	11	2011	12:45	Belton	EEUU	Orbe
	11	11	2011	1:45	Independencia	EEUU	Orbe
	11	11	2011	0:00	Puerto de Gig	EEUU	Orbe
	11	11	2011	2:34	Penetanguishene (Canadá)	Canadá	Orbe
	11	11	2011	21:00	Haughton	EEUU	Orbe
	11	11	2011	13:00	Calgary (Canadá)	Canadá	Orbe
	10	10	2011	17:50	Hackensack	EEUU	Orbe
	10	10	2011	22:00	Encinitas	EEUU	Orbe
	10	10	2011	19:00	Baytown	EEUU	Orbe
	10	10	2011	19:00	New Bedford	EEUU	Orbe
	10	10	2011	2:00	Big Sur	EEUU	Orbe
	10	10	2011	21:00	El Paso	EEUU	Orbe
	10	10	2011	22:47	Colby	EEUU	Orbe
	10	10	2011	20:00	San Agustín	EEUU	Orbe
	10	10	2011	21:00	Ciudad Marrón	EEUU	Orbe
	10	10	2011	18:42	Harrington	EEUU	Orbe
	10	10	2011	20:30	Fort Wayne	EEUU	Orbe
	10	10	2011	22:00	Salt Lake City	EEUU	Orbe
	10	10	2011	19:00	Toney	EEUU	Orbe
	10	10	2011	18:00	El Paso	EEUU	Orbe
	10	10	2011	0:00	Blackjack (Condado de North St. Louis)	EEUU	Orbe
	9	9	2011	21:00	Bellevue	EEUU	Orbe
	9	9	2011	11:36	Ames	EEUU	Orbe
	9	9	2011	21:34	Tucson	EEUU	Orbe
	9	9	2011	20:00	Little Rock	EEUU	Orbe
	9	9	2011	22:00	Municipio de Shelby	EEUU	Orbe
	9	9	2011	23:45	Playa Delary	EEUU	Orbe
	9	9	2011	22:25	Ashland	EEUU	Orbe
	9	9	2011	22:35	Las Vegas	EEUU	Orbe
	8	8	2011	22:30	Boise	EEUU	Orbe
	8	8	2011	21:45	Rochester	EEUU	Orbe
	8	8	2011	18:00	Amherst	EEUU	Orbe
	8	8	2011	12:00	No especificado	EEUU	Orbe
	8	8	2011	2:00	Rolla	EEUU	Orbe
	8	8	2011	20:40	Miami	EEUU	Orbe
	8	8	2011	14:30	Chicago	EEUU	Orbe
	8	8	2011	21:30	Mountain Home	EEUU	Orbe
	8	8	2011	22:10	Laguna Niguel	EEUU	Orbe
	8	8	2011	5:50	Geronimo	EEUU	Orbe
	8	8	2011	20:00	Cheshire (UK/England)	Reino Unido	Orbe
	8	8	2011	21:30	Hillsboro	EEUU	Orbe
	8	8	2011	19:00	Kalamazoo	EEUU	Orbe
	8	8	2011	4:00	Long Beach	EEUU	Orbe
	8	8	2011	22:00	Boise	EEUU	Orbe
	8	8	2011	3:30	Wellington	EEUU	Orbe
	8	8	2011	22:50	Ewa Beach	EEUU	Orbe
	8	8	2011	21:40	Central Lake	EEUU	Orbe
	8	8	2011	0:45	Fairfield	EEUU	Orbe
	7	7	2011	22:22	San Diego (entorno de rancho)	EEUU	Orbe
	7	7	2011	22:30	Mattapoisett	EEUU	Orbe
	7	7	2011	19:00	Isla Delfín	EEUU	Orbe
	7	7	2011	4:54	Coram	EEUU	Orbe
	7	7	2011	19:15	Este de EE. UU. (vuelo comercial)	EEUU	Orbe
	7	7	2011	21:15	Fruita	EEUU	Orbe
	7	7	2011	11:00	Oeste de EE. UU. (vuelo comercial)	EEUU	Orbe
	7	7	2011	21:00	Isla Pawleys	EEUU	Orbe
	7	7	2011	21:30	Playa Bethany	EEUU	Orbe
	7	7	2011	22:30	Euclides Sur	EEUU	Orbe
	7	7	2011	23:00	San Carlos	EEUU	Orbe
	7	7	2011	22:30	Watkins Glen	EEUU	Orbe
	6	6	2011	22:15	Ciudad de Nueva York (Staten Island)	EEUU	Orbe
	6	6	2011	23:00	Lexington	EEUU	Orbe
	6	6	2011	8:00	Nueva York	EEUU	Orbe
	6	6	2011	22:00	Ciudad del Lago Havasu	EEUU	Orbe
	6	6	2011	21:45	Pittsburgh	EEUU	Orbe
	6	6	2011	14:00	Calgary (Canadá)	Canadá	Orbe
	6	6	2011	23:30	Río Green	EEUU	Orbe
	6	6	2011	22:45	Lemont	EEUU	Orbe
	6	6	2011	16:00	Long Lane	EEUU	Orbe
	5	5	2011	22:45	Wareham	EEUU	Orbe
	5	5	2011	23:30	Luna	EEUU	Orbe
	5	5	2011	4:45	Burrton	EEUU	Orbe
	5	5	2011	0:15	Municipio de Genoa	EEUU	Orbe
	5	5	2011	1:00	Augusta	EEUU	Orbe
	4	4	2011	20:40	San José	EEUU	Orbe
	4	4	2011	21:40	Los Ángeles	EEUU	Orbe
	4	4	2011	0:30	Aguas quietas	EEUU	Orbe
	4	4	2011	16:00	Las Vegas	EEUU	Orbe
	4	4	2011	17:40	Miami	EEUU	Orbe
	4	4	2011	23:55	Valle de San Tan	EEUU	Orbe
	4	4	2011	23:00	Port Angeles	EEUU	Orbe
	4	4	2011	4:50	Lake Havasu City	EEUU	Orbe
	3	3	2011	5:39	Toronto (Canada)	Canadá	Orbe
	3	3	2011	0:00	Traverse City	EEUU	Orbe
	3	3	2011	15:00	No especificado	EEUU	Orbe
	3	3	2011	0:00	Space station video	International Space Station	Orbe
	3	3	2011	19:40	Litchfield Park	EEUU	Orbe
	2	2	2011	0:45	Calgary (Canadá)	Canadá	Orbe
	2	2	2011	19:00	Chicago Heights	EEUU	Orbe
	1	1	2011	7:00	No especificado	Brasil	Orbe
	1	1	2011	21:00	Pawtucket	EEUU	Orbe
	1	1	2011	19:30	Jonesboro	EEUU	Orbe
	12	12	2010	23:00	Leavenworth	EEUU	Orbe
	12	12	2010	7:40	Seattle	EEUU	Orbe
	12	12	2010	13:00	Palm Beach	EEUU	Orbe
	12	12	2010	17:02	Fresno	EEUU	Orbe
	12	12	2010	21:15	Hudson (Canadá)	Canadá	Orbe
	12	12	2010	23:50	Victoria (Canadá)	Canadá	Orbe
	12	12	2010	19:30	Longwood	EEUU	Orbe
	11	11	2010	8:30	Knoxville	EEUU	Orbe
	10	10	2010	20:30	Mooresville	EEUU	Orbe
	10	10	2010	18:06	Césped de Roble	EEUU	Orbe
	10	10	2010	20:20	Morelia (México)	México	Orbe
	10	10	2010	18:30	Kansas City	EEUU	Orbe
	10	10	2010	23:00	Ciudad de Nueva York (Brooklyn)	EEUU	Orbe
	10	10	2010	20:00	Oakland	EEUU	Orbe
	10	10	2010	5:00	Huger	EEUU	Orbe
	10	10	2010	22:30	Waterloo	EEUU	Orbe
	10	10	2010	20:30	Santa Bárbara	EEUU	Orbe
	10	10	2010	19:20	Nueva York	EEUU	Orbe
	9	9	2010	7:00	Pontiac	EEUU	Orbe
	9	9	2010	0:20	Eddyville	EEUU	Orbe
	9	9	2010	6:30	Ciudad Panorama	EEUU	Orbe
	9	9	2010	21:15	Los Ángeles	EEUU	Orbe
	9	9	2010	21:30	Brookfield	EEUU	Orbe
	9	9	2010	0:51	Córdoba (España)	España	Orbe
	8	8	2010	0:15	Baltimore	EEUU	Orbe
	8	8	2010	20:00	Nashville	EEUU	Orbe
	8	8	2010	20:00	Playa Myrtle	EEUU	Orbe
	8	8	2010	21:15	Pittstown	EEUU	Orbe
	8	8	2010	22:08	Portland	EEUU	Orbe
	8	8	2010	16:00	Lynchburg	EEUU	Orbe
	8	8	2010	22:45	Warren	EEUU	Orbe
	8	8	2010	22:30	Warren	EEUU	Orbe
	8	8	2010	22:20	Glasgow (Reino Unido/Escocia)	Reino Unido	Orbe
	7	7	2010	0:00	Los Angeles	EEUU	Orbe
	7	7	2010	21:20	Gonzales	EEUU	Orbe
	7	7	2010	21:00	Portland	EEUU	Orbe
	7	7	2010	18:30	New York City	EEUU	Orbe
	7	7	2010	20:00	Plymouth	EEUU	Orbe
	7	7	2010	23:30	Lincoln	EEUU	Orbe
	7	7	2010	12:35	Appleton	EEUU	Orbe
	7	7	2010	22:30	Kirkland	EEUU	Orbe
	7	7	2010	23:15	Seattle	EEUU	Orbe
	7	7	2010	19:15	Séneca Occidental	EEUU	Orbe
	7	7	2010	14:15	Inverness	Reino Unido	Orbe
	7	7	2010	0:30	Charubusco	EEUU	Orbe
	7	7	2010	21:40	West Chester	EEUU	Orbe
	7	7	2010	21:30	Pottsville	EEUU	Orbe
	7	7	2010	3:00	Dyer	EEUU	Orbe
	7	7	2010	21:30	South Bend	EEUU	Orbe
	6	6	2010	23:45	Róterdam (Países Bajos)	Países Bajos	Orbe
	6	6	2010	20:00	Florida	EEUU	Orbe
	6	6	2010	0:00	Kearsley/Bolton (Reino Unido/Inglaterra)	Reino Unido	Orbe
	6	6	2010	23:30	Salina	EEUU	Orbe
	6	6	2010	23:20	Forest (Canadá)	Canadá	Orbe
	6	6	2010	22:30	Denver	EEUU	Orbe
	6	6	2010	16:45	Plano	EEUU	Orbe
	6	6	2010	22:55	San Juan (Canadá)	Canadá	Orbe
	6	6	2010	15:22	Batavia	EEUU	Orbe
	6	6	2010	22:30	Jefferson	EEUU	Orbe
	6	6	2010	22:00	Hannover	EEUU	Orbe
	6	6	2010	20:50	Seattle	EEUU	Orbe
	6	6	2010	1:00	Williamsville	EEUU	Orbe
	6	6	2010	4:00	Oberreute	Alemania	Orbe
	6	6	2010	1:00	Mount Vernon	EEUU	Orbe
	5	5	2010	22:10	Elgin	EEUU	Orbe
	5	5	2010	22:00	Oregon City	EEUU	Orbe
	5	5	2010	21:30	Chesapeake	EEUU	Orbe
	5	5	2010	22:15	Ventura	EEUU	Orbe
	5	5	2010	17:58	Palmdale	EEUU	Orbe
	5	5	2010	21:35	St. Louis (Creve Couer)	EEUU	Orbe
	5	5	2010	21:30	Tolland	EEUU	Orbe
	5	5	2010	1:00	Congreso (cerca)	EEUU	Orbe
	5	5	2010	21:12	Saugerties	EEUU	Orbe
	4	4	2010	9:20	Steger	EEUU	Orbe
	4	4	2010	5:30	Portland	EEUU	Orbe
	4	4	2010	20:53	Río Saxtons	EEUU	Orbe
	4	4	2010	23:30	Kenhorst/Reading	EEUU	Orbe
	4	4	2010	19:15	Fort Lauderdale	EEUU	Orbe
	4	4	2010	13:00	Atlanta (tras el despegue; en vuelo)	EEUU	Orbe
	4	4	2010	23:05	Santa Bárbara	EEUU	Orbe
	4	4	2010	0:51	Kingston	EEUU	Orbe
	4	4	2010	21:00	Keswick (Canadá)	Canadá	Orbe
	4	4	2010	0:05	Meadville	EEUU	Orbe
	4	4	2010	0:00	Lac Du Flambeau	EEUU	Orbe
	4	4	2010	23:59	Ilford	Reino Unido	Orbe
	4	4	2010	12:00	Victorville	EEUU	Orbe
	3	3	2010	20:30	Peach Springs	EEUU	Orbe
	3	3	2010	20:00	Glen Rose	EEUU	Orbe
	3	3	2010	20:45	Calgary (Canada)	Canadá	Orbe
	3	3	2010	15:30	Kansas	EEUU	Orbe
	3	3	2010	15:00	Sachse	EEUU	Orbe
	3	3	2010	4:00	Issaquah	EEUU	Orbe
	2	2	2010	18:50	Miami	EEUU	Orbe
	2	2	2010	9:30	Springvale	EEUU	Orbe
	2	2	2010	22:33	Belton	EEUU	Orbe
	2	2	2010	18:30	Ayrshire (UK/Scotland)	Reino Unido	Orbe
	2	2	2010	22:00	Marshall	EEUU	Orbe
	2	2	2010	9:00	Silverton	EEUU	Orbe
	1	1	2010	18:05	Rochester	EEUU	Orbe
	12	12	2009	0:00	Stanley	EEUU	Orbe
	12	12	2009	22:45	Preston	EEUU	Orbe
	11	11	2009	20:51	Alamogordo	EEUU	Orbe
	11	11	2009	6:45	Parque Spring Lake	EEUU	Orbe
	11	11	2009	17:00	Parque Spring Lake	EEUU	Orbe
	11	11	2009	0:30	Cornell	EEUU	Orbe
	11	11	2009	17:50	Vista	EEUU	Orbe
	11	11	2009	18:15	Condado de Caledonia	EEUU	Orbe
	11	11	2009	18:39	Glasgow	EEUU	Orbe
	11	11	2009	20:00	Bayamón (Puerto Rico)	EEUU	Orbe
	11	11	2009	18:30	Litchfield	EEUU	Orbe
	11	11	2009	18:00	Delta	EEUU	Orbe
	10	10	2009	20:00	Omaha	EEUU	Orbe
	10	10	2009	20:45	Chester	EEUU	Orbe
	10	10	2009	21:00	Fayetteville	EEUU	Orbe
	10	10	2009	19:30	Lubbock	EEUU	Orbe
	10	10	2009	15:00	San José/Área de la Bahía	EEUU	Orbe
	9	9	2009	22:00	McDonough	EEUU	Orbe
	9	9	2009	0:00	Kennesaw	EEUU	Orbe
	9	9	2009	20:40	Fairfield	EEUU	Orbe
	9	9	2009	2:00	Island Pond	EEUU	Orbe
	9	9	2009	10:22	Scarborough (Canadá)	Canadá	Orbe
	9	9	2009	18:45	Mulbarton, Norwich (Reino Unido/Inglaterra)	Reino Unido	Orbe
	9	9	2009	22:00	Lago Amurallado	EEUU	Orbe
	9	9	2009	19:45	Sanford	EEUU	Orbe
	9	9	2009	23:00	Cincinnati	EEUU	Orbe
	9	9	2009	20:50	Greenbrook	EEUU	Orbe
	9	9	2009	0:00	Houston	EEUU	Orbe
	9	9	2009	17:00	Ajo	EEUU	Orbe
	9	9	2009	20:17	Kent	EEUU	Orbe
	8	8	2009	20:45	Montaña de Hierro	EEUU	Orbe
	8	8	2009	4:30	Rancho de la Montaña	EEUU	Orbe
	8	8	2009	21:00	Bloomingdale	EEUU	Orbe
	8	8	2009	21:20	Farmington	EEUU	Orbe
	8	8	2009	0:30	Brookville	EEUU	Orbe
	8	8	2009	19:45	Douglasville	EEUU	Orbe
	8	8	2009	23:55	San Leonardos	Reino Unido	Orbe
	8	8	2009	22:00	Rama Florida	EEUU	Orbe
	8	8	2009	23:00	No especificado	Portugal	Orbe
	8	8	2009	21:50	West Chester	EEUU	Orbe
	8	8	2009	21:00	Shropshire (Reino Unido/Inglaterra)	Reino Unido	Orbe
	8	8	2009	22:06	Este de Grand Rapids	EEUU	Orbe
	7	7	2009	22:20	Williamslake (Canadá)	Canadá	Orbe
	7	7	2009	22:00	Playa Myrtle	EEUU	Orbe
	7	7	2009	23:30	Parque Provincial Quetico (Canadá)	Canadá	Orbe
	7	7	2009	15:00	Cataratas Sioux	EEUU	Orbe
	7	7	2009	21:30	Gridley	EEUU	Orbe
	7	7	2009	1:00	Grayling	EEUU	Orbe
	7	7	2009	23:30	Sadieville	EEUU	Orbe
	7	7	2009	22:15	Bridgeport	EEUU	Orbe
	7	7	2009	11:00	Lakewood	EEUU	Orbe
	7	7	2009	23:00	Keystone	EEUU	Orbe
	7	7	2009	22:25	Munising	EEUU	Orbe
	7	7	2009	22:00	Las Vegas	EEUU	Orbe
	7	7	2009	21:40	Lebanon	EEUU	Orbe
	7	7	2009	5:19	Boynton Beach	EEUU	Orbe
	7	7	2009	21:45	Quebec (Canada)	Canadá	Orbe
